Gh id,Wmo id,Name,Full name,Latitude,Longitude,Elevation,Station ty,Rg region,Di distric,Ba basin,Xcoo,Ycoo
P4KKUR01,,Koøenov,"Koøenov, Kùrovec","504953","151658",880.000000000000000,HYDROAS,Libereckı,Jablonec nad Nisou,Kamenice,15.28277778,50.83138889
P4KLAS01,,Koøenov,"Koøenov, Lasièí","504957","152104",945.000000000000000,HYDROAS,Libereckı,Jablonec nad Nisou,Jizera,15.35111111,50.83250000
P4KRIS01,,Kristiánov,,"504853","151053",800.000000000000000,HYDROAS,Libereckı,Jablonec nad Nisou,Kamenice,15.18138889,50.81472222
P4KRIS02,,Kristiánov,,"504853","151053",800.000000000000000,HYDROAS,Libereckı,Jablonec nad Nisou,Kamenice,15.18138889,50.81472222
P4KUBU01,,Koøenov,"Koøenov, U bunkru","504906","152022",890.000000000000000,PROFIL,Libereckı,Jablonec nad Nisou,Jizera,15.33944444,50.81833333
P4RCER02,,Rokytnice nad Jizerou,"Rokytnice nad Jizerou, Èervená","504454","153020",1102.000000000000000,HYDROAS,Libereckı,Semily,Jizera,15.50555556,50.74833333
P4RDVO01,,Rokytnice nad Jizerou,"Rokytnice nad Jizerou, Dvoraèky","504453","153059",1136.000000000000000,HYDROAS,Libereckı,Semily,Jizera,15.51638889,50.74805556
P4RDVO02,,Rokytnice nad Jizerou,"Rokytnice nad Jizerou, Dvoraèky","504455","153044",1144.000000000000000,PROFIL,Libereckı,Semily,Jizera,15.51222222,50.74861111
P4RINF01,,Rokytnice nad Jizerou,"Rokytnice nad Jizerou, Info","504352","152820",601.000000000000000,PROFIL,Libereckı,Semily,Jizera,15.47222222,50.73111111
P4RLHO01,,Rokytnice nad Jizerou,"Rokytnice nad Jizerou, Lysá hora","504515","153034",1310.000000000000000,PROFIL,Libereckı,Semily,Jizera,15.50944444,50.75416667
P4RNSV02,,Rokytnice nad Jizerou,"Rokytnice nad Jizerou, Nad Svìtlankou","504435","153008",930.000000000000000,PROFIL,Libereckı,Semily,Jizera,15.50222222,50.74305556
P4RNVO01,,Rokytnice nad Jizerou,"Rokytnice nad Jizerou, Nad Voseckou","504621","153158",1377.000000000000000,PROFIL,Libereckı,Semily,Jizera,15.53277778,50.77250000
P4RPAN01,,Rokytnice nad Jizerou,"Rokytnice nad Jizerou, Panèavská louka","504555","153210",1339.000000000000000,HYDROAS,Libereckı,Semily,Labe,15.53611111,50.76527778
P4RSPL01,,Rokytnice nad Jizerou,"Rokytnice nad Jizerou, Sedlo Plech","504529","152931",1188.000000000000000,HYDROAS,Libereckı,Semily,Jizera,15.49194444,50.75805556
P4RVOS01,,Rokytnice nad Jizerou,"Rokytnice nad Jizerou, Vosecká","504623","153029",1117.000000000000000,PROFIL,Libereckı,Semily,Jizera,15.50805556,50.77305556
P4RVOS02,,Rokytnice nad Jizerou,"Rokytnice nad Jizerou, Vosecká","504621","153032",1131.000000000000000,PROFIL,Libereckı,Semily,Jizera,15.50888889,50.77250000
P4RZPL01,,Rokytnice nad Jizerou,"Rokytnice nad Jizerou, Zadní Plech","504537","153007",1129.000000000000000,PROFIL,Libereckı,Semily,Jizera,15.50194444,50.76027778
P4RZPL02,,Rokytnice nad Jizerou,"Rokytnice nad Jizerou, Zadní Plech","504534","152959",1144.000000000000000,PROFIL,Libereckı,Semily,Jizera,15.49972222,50.75944444
P4SMHO01,,Hejnice,"Hejnice, Smìdavská hora","505042","151508",1006.000000000000000,HYDROAS,Libereckı,Liberec,Smìdá,15.25222222,50.84500000
P4VRUZ01,,Vítkovice,"Vítkovice, Rùenèina zahrádka","504520","153155",1375.000000000000000,PROFIL,Libereckı,Semily,Jizera,15.53194444,50.75555556
P7KJRA01,,Koøenov,"Koøenov, Jizerka, rašeliništì","504928","151956",858.000000000000000,AKS3,Libereckı,Jablonec nad Nisou,Jizera,15.33222222,50.82444444
P7KOSE01,,Košetice,"Košetice, Køešín, Kramolín","493424","150447",534.000000000000000,PROFIL,Vysoèina,Pelhøimov,Sázava,15.07972222,49.57333333
P7KOSE02,,Košetice,"Košetice, Køešín, Kramolín","493424","150447",534.000000000000000,PROFIL,Vysoèina,Pelhøimov,Sázava,15.07972222,49.57333333
P7SVJA01,,Svatı Jan,Svatı Jan,"493808","141852",420.000000000000000,ASS,Støedoèeskı,Pøíbram,Vltava,14.31444444,49.63555556
P8BLAZ01,,Blaejovice,,"493650","151225",411.000000000000000,PROFIL,Vysoèina,Pelhøimov,elivka,15.20694444,49.61388889
P8BOZE01,,Boejov,,"492147","150951",575.000000000000000,PROFIL,Vysoèina,Pelhøimov,elivka,15.16416667,49.36305556
P8BRDL01,,Vojenskı újezd Brdy,"Vojenskı újezd Brdy, Láz","493932","135342",643.000000000000000,PROFIL,Støedoèeskı,Pøíbram,Litavka,13.89500000,49.65888889
P8BRDO01,,Vojenskı újezd Brdy,"Vojenskı újezd Brdy, Obecnice","494258","135534",566.000000000000000,PROFIL,Støedoèeskı,Pøíbram,Litavka,13.92611111,49.71611111
P8BRDP01,,Vojenskı újezd Brdy,"Vojenskı újezd Brdy, Pilská","494034","135436",673.000000000000000,PROFIL,Støedoèeskı,Pøíbram,Litavka,13.91000000,49.67611111
P8HULI01,,Hulice,,"494319","150515",382.000000000000000,PROFIL,Vysoèina,Pelhøimov,elivka,15.08750000,49.72194444
P8KRIV01,,Køivsoudov,,"493807","150447",434.000000000000000,PROFIL,Støedoèeskı,Benešov,elivka,15.07972222,49.63527778
P8LUKA01,,Lukavec,,"493412","150009",562.000000000000000,PROFIL,Vysoèina,Pelhøimov,elivka,15.00250000,49.57000000
P8NRKO01,,Novı Rychnov,"Novı Rychnov, Korce","492414","151839",640.000000000000000,PROFIL,Vysoèina,Pelhøimov,elivka,15.31083333,49.40388889
P8OBVI01,,Obrataò,"Obrataò, Vintíøov","492347","145917",632.000000000000000,PROFIL,Vysoèina,Pelhøimov,elivka,14.98805556,49.39638889
P8RADE01,,Radìtín,,"492716","151412",478.000000000000000,PROFIL,Vysoèina,Pelhøimov,elivka,15.23666667,49.45444444
P8SAMS01,,Samšín,,"492347","145917",495.000000000000000,PROFIL,Vysoèina,Pelhøimov,elivka,14.98805556,49.39638889
P8SEDL01,,Sedlice,,"493050","151613",454.000000000000000,PROFIL,Vysoèina,Pelhøimov,elivka,15.27027778,49.51388889
P8USTI01,,Ústí,,"492819","152438",586.000000000000000,PROFIL,Vysoèina,Jihlava,elivka,15.41055556,49.47194444
P8VODI01,,Vodice,,"492822","145429",651.000000000000000,PROFIL,Vysoèina,Pelhøimov,elivka,14.90805556,49.47277778
P8ZELI01,,eliv,,"493125","151305",417.000000000000000,PROFIL,Vysoèina,Pelhøimov,elivka,15.21805556,49.52361111
U1BILI01,,Bílina,Bílina,"503326","134636",210.000000000000000,MSS,Ústeckı,Teplice,Bílina,13.77666667,50.55722222
U1BOLR01,,Boleboø,Boleboø,"503210","132459",596.000000000000000,MSS,Ústeckı,Chomutov,Bílina,13.41638889,50.53611111
U1BOURTT,,Bouøòák,Bouøòák,"504106","134223",860.000000000000000,TOTAL,Ústeckı,Teplice,Bílina,13.70638889,50.68500000
U1CEJI01,,Èeskı Jiøetín,Èeskı Jiøetín,"504113","133508",740.000000000000000,MSS,Ústeckı,Most,Labe,13.58555556,50.68694444
U1CITO01,,Cítoliby,Cítoliby,"502010","134859",235.000000000000000,MSS,Ústeckı,Louny,Ohøe,13.81638889,50.33611111
U1DLAZ01,,Dlakovice,Dlakovice,"502812","135708",278.000000000000000,MSS,Ústeckı,Litomìøice,Ohøe,13.95222222,50.47000000
O1VITK01,"11767",Vítkov,Vítkov,"494641","174526",491.000000000000000,AKS2,Moravskoslezskı,Opava,Odra,17.75722222,49.77805556
U1DOKS02,,Doksany,Doksany,"502730","141013",158.000000000000000,MKS,Ústeckı,Litomìøice,Ohøe,14.17027778,50.45833333
U1DUBI01,,Dubí,Dubí,"504049","134807",402.000000000000000,MSS,Ústeckı,Teplice,Bílina,13.80194444,50.68027778
U1HORB01,,Hoøín,Hoøín,"502032","142754",158.000000000000000,MSS,Støedoèeskı,Mìlník,Labe,14.46500000,50.34222222
U1HRIV01,,Høivice,Høivice,"501732","134355",270.000000000000000,MSS,Ústeckı,Louny,Ohøe,13.73194444,50.29222222
U1HROB01,,Hrob,"Hrob, Køianov","503914","134310",360.000000000000000,ASS,Ústeckı,Teplice,Bílina,13.71944444,50.65388889
U1CHOM01,,Chomutov,Chomutov,"502744","132350",362.000000000000000,MSS,Ústeckı,Chomutov,Chomutovka,13.39722222,50.46222222
U1JILO01,,Jílové,Jílové,"504559","140607",310.000000000000000,MSS,Ústeckı,Dìèín,Labe,14.10194444,50.76638889
O3VALM01,"11769",Valašské Meziøíèí,Valašské Meziøíèí,"492749","175827",334.000000000000000,AKS1,Zlínskı,Vsetín,Ronovská Beèva,17.97416667,49.46361111
U1KATU02,,Tušimice,,"502236","131941",322.399999999999977,MKS,Ústeckı,Chomutov,Ohøe,13.32805556,50.37666667
U1KLIN01,,Klíny,Klíny,"503820","132445",807.000000000000000,MSS,Ústeckı,Most,Bílina,13.41250000,50.63888889
B1BYSH01,"11771",Bystøice pod Hostınem,Bystøice pod Hostınem,"492347","174014",314.000000000000000,AKS2,Zlínskı,Kromìøí,Moštìnka,17.67055556,49.39638889
U1KRIM01,,Køimov,Køimov,"502956","131852",570.000000000000000,MSS,Ústeckı,Chomutov,Chomutovka,13.31444444,50.49888889
U1LIBO01,,Libochovice,"Libochovice, Poplze","502359","140245",165.000000000000000,MSS,Ústeckı,Litomìøice,Ohøe,14.04583333,50.39972222
U1LUKO01,,Lukov,Lukov,"503139","135304",510.000000000000000,MSS,Ústeckı,Teplice,Bílina,13.88444444,50.52750000
U1MAST01,,Mašov,Mašov,"501539","131658",373.000000000000000,ASS,Ústeckı,Chomutov,Libockı potok,13.28277778,50.26083333
B1HOLE01,"11774",Holešov,Holešov,"491914","173412",222.250000000000000,AMS1,Zlínskı,Kromìøí,Morava,17.57000000,49.32055556
U1MERU01,,Mìrunice,"Mìrunice, ichov","502845","134725",367.000000000000000,MSS,Ústeckı,Teplice,Bílina,13.79027778,50.47916667
B1VIZO01,"11777",Vizovice,Vizovice,"491323","175037",313.000000000000000,AKS1,Zlínskı,Zlín,Døevnice,17.84361111,49.22305556
U1MILS01,,Milešov,Milešov,"503211","135632",348.000000000000000,ASS,Ústeckı,Litomìøice,Labe,13.94222222,50.53638889
B1STRN01,"11779",Strání,Strání,"485410","174228",383.000000000000000,AKS1,Zlínskı,Uherské Hradištì,Váh,17.70777778,48.90277778
U1PAST01,,Veleèín,"Veleèín, Pastuchovice","500413","132255",470.000000000000000,MSS,Plzeòskı,Plzeò-sever,Ohøe,13.38194444,50.07027778
U1PEKL01,,Petrovice,"Petrovice, Krásnı Les","504602","135614",631.000000000000000,MSS,Ústeckı,Ústí nad Labem,Labe,13.93722222,50.76722222
U1PERU01,,Peruc,Peruc,"502019","135715",350.000000000000000,MSS,Ústeckı,Louny,Ohøe,13.95416667,50.33861111
U1ROUL01,,Roudnice nad Labem,,"502525","141633",181.000000000000000,MSS,Ústeckı,Litomìøice,Labe,14.27583333,50.42361111
B1STIT01,"11780",Štítná nad Vláøí - Popov,Štítná nad Vláøí - Popov,"490422","175816",315.000000000000000,AKS1,Zlínskı,Zlín,Vlára,17.97111111,49.07277778
O1BOHU01,"11781",Bohumín,"Bohumín, Záblatí","495255","182209",237.000000000000000,AKS2,Moravskoslezskı,Karviná,Odra,18.36916667,49.88194444
U1SNEZTT,,Snìník,Snìník,"504737","140626",716.000000000000000,TOTAL,Ústeckı,Dìèín,Labe,14.10722222,50.79361111
U1STRJ01,,Strojetice,Strojetice,"501026","132837",372.000000000000000,AKS2,Ústeckı,Louny,Ohøe,13.47694444,50.17388889
U1STRV01,,Straškov-Vodochody,Straškov-Vodochody,"502146","141436",209.000000000000000,MSS,Ústeckı,Litomìøice,Ohøe,14.24333333,50.36277778
U1TELN01,,Telnice,"Telnice, Varvaov","504351","135828",300.000000000000000,MSS,Ústeckı,Ústí nad Labem,Bílina,13.97444444,50.73083333
O1MOSN01,"11782",Mošnov,Mošnov,"494154","180709",250.400000000000006,AMS,Moravskoslezskı,Novı Jièín,Odra,18.11916667,49.69833333
U1TISA01,,Tisá,Tisá,"504713","140118",556.000000000000000,ASS,Ústeckı,Ústí nad Labem,Labe,14.02166667,50.78694444
O1LUCI01,"11784",Luèina,Luèina,"494351","182633",300.000000000000000,AKS1,Moravskoslezskı,Frıdek-Místek,Ostravice,18.44250000,49.73083333
U1ULKO02,,Ústí nad Labem,"Ústí nad Labem, Koèkov","504100","140228",375.389999999999986,MKS,Ústeckı,Ústí nad Labem,Labe,14.04111111,50.68333333
O1FREN01,"11785",Frenštát pod Radhoštìm,Frenštát pod Radhoštìm,"493228","181426",436.000000000000000,AKS2,Moravskoslezskı,Novı Jièín,Odra,18.24055556,49.54111111
U1VECE01,,Velká Èernoc,Velká Èernoc,"501210","133503",329.000000000000000,MSS,Ústeckı,Louny,Libockı potok,13.58416667,50.20277778
U1VYSL01,,Vısluní,Vısluní,"502751","131419",738.000000000000000,MSS,Ústeckı,Chomutov,Ohøe,13.23861111,50.46416667
O3ROZN01,"11786",Ronov pod Radhoštìm,Ronov pod Radhoštìm,"492746","180646",362.000000000000000,MSS,Zlínskı,Vsetín,Ronovská Beèva,18.11277778,49.46277778
O1LYSA01,"11787",Lysá hora,Lysá hora,"493246","182651",1322.029999999999973,AMS1,Moravskoslezskı,Frıdek-Místek,Ostravice,18.44750000,49.54611111
U2BENP01,,Benešov nad Plouènicí,Benešov nad Plouènicí,"504439","141843",250.000000000000000,MSS,Ústeckı,Dìèín,Plouènice,14.31194444,50.74416667
U2CEKA01,,Èeská Kamenice,Èeská Kamenice,"504810","142513",319.000000000000000,MSS,Ústeckı,Dìèín,Kamenice,14.42027778,50.80277778
O3VSET01,"11788",Vsetín,Vsetín,"492039","175946",387.000000000000000,AKS1,Zlínskı,Vsetín,Vsetínská Beèva,17.99611111,49.34416667
O3HUSL01,"11789",Huslenky,"Huslenky, Kychová","491800","180734",450.000000000000000,ASS,Zlínskı,Vsetín,Vsetínská Beèva,18.12611111,49.30000000
U2DECT01,,Dìèín,"Dìèín, Tìchlovice","504152","141216",150.000000000000000,MSS,Ústeckı,Dìèín,Labe,14.20444444,50.69777778
O1PORU01,"11790",Ostrava,"Ostrava, Poruba","494931","180934",238.599999999999994,AKS1,Moravskoslezskı,Ostrava-mìsto,Odra,18.15944444,49.82527778
U2DUBA01,,Dubá,"Dubá, Draejov","503038","143252",380.000000000000000,MSS,Libereckı,Èeská Lípa,Labe,14.54777778,50.51055556
O3MARU01,"11791",Hošálková,"Hošálková, Maruška","492155","174943",664.000000000000000,AKS1,Zlínskı,Vsetín,Vsetínská Beèva,17.82861111,49.36527778
U2CHOT01,,Chotynì,Chotynì,"505020","145218",260.000000000000000,MSS,Libereckı,Liberec,Luická Nisa,14.87166667,50.83888889
U2CHRI01,,Chøibská,"Chøibská, Horní Chøibská","505110","143128",440.000000000000000,MSS,Ústeckı,Dìèín,Kamenice,14.52444444,50.85277778
U2CHRV01,,Chrastava,Chrastava,"504905","145730",310.000000000000000,ASS,Libereckı,Liberec,Luická Nisa,14.95833333,50.81805556
U2JANI01,,Jablonec nad Nisou,Jablonec nad Nisou,"504346","151045",495.000000000000000,ASS,Libereckı,Jablonec nad Nisou,Luická Nisa,15.17916667,50.72944444
O1JABL01,"11792",Jablunkov,"Jablunkov, Návsí","493515","184501",380.000000000000000,AKS2,Moravskoslezskı,Frıdek-Místek,Olše,18.75027778,49.58750000
U2KRIN01,,Køiany,Køiany,"504424","145428",405.000000000000000,ASS,Libereckı,Liberec,Plouènice,14.90777778,50.74000000
O1BILA01,"11793",Bílá,"Bílá, Koneèná","492717","183124",720.000000000000000,AKS2,Moravskoslezskı,Frıdek-Místek,Ostravice,18.52333333,49.45472222
U2LIBC02,,Liberec,,"504611","150126",397.699999999999989,MKS,Libereckı,Liberec,Luická Nisa,15.02388889,50.76972222
U2LITM01,,Litomìøice,Litomìøice,"503159","140715",172.500000000000000,MSS,Ústeckı,Litomìøice,Labe,14.12083333,50.53305556
U2LOBE01,,Lobendava,Lobendava,"510059","141840",347.000000000000000,MSS,Ústeckı,Dìèín,Labe,14.31111111,51.01638889
U2MARE01,,Maøenice,Maøenice,"504835","144034",395.000000000000000,ASS,Libereckı,Èeská Lípa,Plouènice,14.67611111,50.80972222
U2MFOJ01,,Mníšek,"Mníšek, Fojtka","504938","150331",395.000000000000000,MSS,Libereckı,Liberec,Luická Nisa,15.05861111,50.82722222
U2MIMO01,,Mimoò,Mimoò,"503935","144335",278.000000000000000,ASS,Libereckı,Èeská Lípa,Plouènice,14.72638889,50.65972222
U2NBOR01,,Novı Bor,Novı Bor,"504500","143326",358.000000000000000,ASS,Libereckı,Èeská Lípa,Plouènice,14.55722222,50.75000000
O3BECV01,"11794",Horní Beèva,Horní Beèva,"492552","181754",565.000000000000000,AKS2,Zlínskı,Vsetín,Ronovská Beèva,18.29833333,49.43111111
U2PRED01,,Višòová,Višòová,"505757","150105",248.000000000000000,ASS,Libereckı,Liberec,Smìdá,15.01805556,50.96583333
U2RUMB01,,Rumburk,Rumburk,"505706","143415",390.000000000000000,MSS,Ústeckı,Dìèín,Luická Nisa,14.57083333,50.95166667
U2SLUK01,,Šluknov,Šluknov,"510005","142654",359.000000000000000,ASS,Ústeckı,Dìèín,Labe,14.44833333,51.00138889
U2SMED01,,Bílı Potok,"Bílı Potok, Smìdava","505040","151623",850.000000000000000,AKS2,Libereckı,Liberec,Smìdá,15.27305556,50.84444444
O1KARV01,"11795",Karviná,Karviná,"495118","183200",224.000000000000000,AKS2,Moravskoslezskı,Karviná,Olše,18.53333333,49.85500000
U2USHA01,,Úštìk,"Úštìk, Habøina","503546","141833",280.000000000000000,MSS,Ústeckı,Litomìøice,Labe,14.30916667,50.59611111
O1ROPI01,"11797",Ropice,Ropice,"494151","183645",327.000000000000000,AKS3,Moravskoslezskı,Frıdek-Místek,Olše,18.61250000,49.69750000
U2VERN01,,Verneøice,Verneøice,"503928","141818",507.000000000000000,ASS,Ústeckı,Dìèín,Plouènice,14.30500000,50.65777778
U2VYSO01,,Vysoká,,"502442","143214",300.000000000000000,MSS,Støedoèeskı,Mìlník,Labe,14.53722222,50.41166667
U2ZAHR01,,Zahrádky,Zahrádky,"503651","143053",270.000000000000000,ASS,Libereckı,Èeská Lípa,Plouènice,14.51472222,50.61416667
U2ZAND01,,andov,andov,"504255","142351",250.000000000000000,MSS,Libereckı,Èeská Lípa,Plouènice,14.39750000,50.71527778
U4BBBB01,,OHV zkušební,,"503000","153000",1000.000000000000000,,Libereckı,Liberec,,15.50000000,50.50000000
U4BENE01,,Benešov nad Plouènicí,,"504424","141842",365.000000000000000,HYDRO,Ústeckı,Dìèín,Plouènice,14.31166667,50.74000000
U4BIPO01,,Bílı Potok,,"505234","151243",601.000000000000000,HYDRO,Libereckı,Liberec,Smìdá,15.21194444,50.87611111
U4BOLH02,,Bedøichov,"Bedøichov, Olivetská hora","505024","150837",881.000000000000000,HYDROAS,Libereckı,Jablonec nad Nisou,Luická Nisa,15.14361111,50.84000000
U4BPBS01,,Bílı Potok,"Bílı Potok, Bílá Smìdá","505040","151620",829.000000000000000,HYDROAS,Libereckı,Liberec,Smìdá,15.27222222,50.84444444
U4BPCN01,,Bedøichov,"Bedøichov, Prameny Èerné Nisy","505025","150907",820.000000000000000,HYDROAS,Libereckı,Jablonec nad Nisou,Luická Nisa,15.15194444,50.84027778
U4BPCN02,,Bedøichov,"Bedøichov, Prameny Èerné Nisy","505022","150917",830.000000000000000,PROFIL,Libereckı,Jablonec nad Nisou,Luická Nisa,15.15472222,50.83944444
